job_id,job_title,company,location,job_description,experience,education,salary,job_type,extracted_skills,skill_count
100522,DevOps Engineer,Nimbus Analytics,"Mumbai, Maharashtra, India","We are seeking a talented DevOps Engineer who is passionate about delivering results. Responsibilities include: automate configuration management with Ansible; build and maintain CI/CD pipelines with Jenkins; set up monitoring and alerting to ensure system reliability. Requirements: hands-on knowledge of Docker, Kubernetes, and Linux administration; strong experience with AWS and infrastructure-as-code tools like Terraform. We offer a collaborative environment and opportunities for professional growth.",Mid level (3-5 years),Diploma or equivalent professional certification,"USD 75,000-110,000",Full-time,"['AWS', 'Kubernetes', 'Docker', 'CI/CD']",4
100523,Digital Marketing Specialist,Redwood Robotics,"Pune, Maharashtra, India",Join us as a Digital Marketing Specialist and help drive our team's success. Responsibilities include: analyze campaign performance using Google Analytics; create engaging content for email marketing and social media channels; run A/B tests to optimize conversion rates on landing pages. Requirements: proven experience with SEO and Google Analytics; hands-on experience running PPC advertising campaigns. We offer a collaborative environment and opportunities for professional growth.,Mid level (3-5 years),Diploma or equivalent professional certification,"EUR 35,000-55,000",Full-time,[],0
100524,Digital Marketing Specialist,Meridian Health Solutions,Singapore,We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; plan and execute SEO strategies to improve organic search rankings; run A/B tests to optimize conversion rates on landing pages. Requirements: strong copywriting skills for content and email marketing; hands-on experience running PPC advertising campaigns. We value continuous learning and provide support for career development.,Mid level (3-5 years),Diploma or equivalent professional certification,"USD 110,000-160,000",Full-time,[],0
100525,Data Scientist,Harbor & Co,"Chicago, IL, USA","Our company is hiring an experienced Data Scientist to support key initiatives. Responsibilities include: build and deploy machine learning models to solve business problems; analyze large datasets using Python and SQL to extract actionable insights; design and evaluate A/B tests to measure product impact. Requirements: familiarity with deep learning frameworks such as TensorFlow or PyTorch; hands-on experience with pandas, scikit-learn, and statistical modeling techniques. We value continuous learning and provide support for career development.",Entry level (0-1 years),Master's Degree,"EUR 55,000-90,000",Full-time,"['Python', 'SQL', 'TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn', 'Machine Learning', 'Deep Learning']",8
100526,Digital Marketing Specialist,Amber Foods Co,"Boston, MA, USA",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; analyze campaign performance using Google Analytics; run A/B tests to optimize conversion rates on landing pages. Requirements: familiarity with marketing automation tools such as HubSpot; hands-on experience running PPC advertising campaigns. We value continuous learning and provide support for career development.,Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","USD 110,000-160,000",Full-time,[],0
100527,Frontend Developer,Orbital Systems,"New York, NY, USA","We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: write unit tests with Jest to ensure code reliability; optimize bundle size and performance using Webpack; build responsive, accessible user interfaces using React and TypeScript. Requirements: strong command of JavaScript, HTML, and CSS; experience collaborating with designers using tools like Figma. We offer a collaborative environment and opportunities for professional growth.",Junior (1-3 years),Master's Degree,"GBP 45,000-75,000",Full-time,"['JavaScript', 'React', 'Figma']",3
100528,Product Manager,Ironwood Manufacturing,"Chicago, IL, USA",We are seeking a talented Product Manager who is passionate about delivering results. Responsibilities include: work with engineering and design teams in an Agile environment using Jira; run A/B tests to validate product hypotheses; own the product roadmap and prioritize features based on user research. Requirements: experience owning product strategy and roadmap planning; excellent stakeholder management and cross-functional leadership abilities. This role offers competitive benefits and a flexible work culture.,Junior (1-3 years),Diploma or equivalent professional certification,"EUR 35,000-55,000",Full-time,"['Jira', 'Agile']",2
100529,UX/UI Designer,Cobalt Retail Group,"San Francisco, CA, USA",Join us as a UX/UI Designer and help drive our team's success. Responsibilities include: conduct user research and usability testing to inform design decisions; ensure designs meet accessibility standards; collaborate with product and engineering teams on interaction design. Requirements: understanding of accessibility and visual design principles; proficiency in Figma or Adobe XD. We offer a collaborative environment and opportunities for professional growth.,Junior (1-3 years),Bachelor's Degree in Computer Science or related field,"USD 75,000-110,000",Full-time,['Figma'],1
100530,DevOps Engineer,Orbital Systems,"Bengaluru, Karnataka, India",We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; manage cloud infrastructure on AWS using Terraform; automate configuration management with Ansible. Requirements: experience building CI/CD pipelines and automation scripts in Python; familiarity with monitoring and logging tools. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),High School Diploma,"GBP 28,000-45,000",Contract,"['Python', 'AWS', 'Kubernetes', 'Docker', 'CI/CD']",5
100531,Backend Software Engineer,Bramble Retailers,"Hyderabad, Telangana, India",We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: design and build scalable REST APIs using Java and Spring Boot; optimize PostgreSQL queries for performance at scale; set up CI/CD pipelines to automate testing and deployment. Requirements: experience working with AWS cloud services; understanding of CI/CD pipelines and version control with Git. We value continuous learning and provide support for career development.,Junior (1-3 years),Master's Degree,"USD 110,000-160,000",Internship,"['SQL', 'Java', 'AWS', 'Git', 'CI/CD', 'Spring Boot']",6
